id,precio,tipo,valoraciones,puntaje,personas,dormitorios,banos,estadia,distancia,dependencias
3231,49,Entire home/apt,15,5,2,0,1,3,1048.610564,10
3232,35,Entire home/apt,0,0,2,0,1,7,1641.098305,10
3233,14,Private room,0,0,1,1,2,3,1080.729451,1
3234,190,Entire home/apt,2,5,0,2,1,3,1139.459816,14
3235,43,Entire home/apt,2,3.5,2,0,1,3,1344.719985,4
3236,40,Entire home/apt,33,5,2,1,1,2,1525.774652,6
3237,50,Entire home/apt,11,4.5,3,1,1,5,932.6539071,11
3238,20,Private room,5,4.5,2,1,0,7,475.6036734,30
3239,25,Private room,0,0,1,1,1,1,1063.002087,1
3240,140,Entire home/apt,2,4,2,1,1,7,518.5097961,1
3241,55,Private room,0,0,2,1,1,1,1517.851706,11
3242,80,Entire home/apt,0,0,5,2,2,3,658.6291922,12
3243,100,Entire home/apt,0,0,2,1,1,1,843.251596,42
3244,51,Private room,0,0,4,1,1,1,1661.498722,42
3245,69,Entire home/apt,1,4,2,1,1,5,732.9432422,4
3246,176,Entire home/apt,1,4,5,3,0,7,1193.975369,8
3247,72,Entire home/apt,2,5,4,1,1,2,340.1654293,1
3248,30,Private room,0,0,2,1,1,3,1185.296299,7
3249,50,Private room,0,0,2,1,2,1,1374.604301,9
3250,70,Entire home/apt,1,5,4,1,0,7,1407.382216,5
3251,60,Entire home/apt,5,3.5,5,0,1,2,1083.777665,13
3252,350,Entire home/apt,0,0,2,1,0,3,395.8889952,1
3253,37,Private room,0,0,1,1,0,1,1120.43414,26
3254,48,Private room,0,0,2,1,1,1,1419.016082,5
3255,48,Entire home/apt,0,0,2,1,1,1,1009.665693,3
3256,273,Entire home/apt,0,0,0,3,1,1,1449.968513,0
3257,53,Entire home/apt,0,0,2,1,1,1,1363.782555,11
3258,32,Entire home/apt,0,0,2,0,1,3,839.3676448,1
3259,320,Private room,0,0,2,1,3,1,1156.388353,8
3260,11,Private room,0,0,1,1,2,1,920.7873995,1
3261,69,Entire home/apt,0,0,2,1,1,1,1223.593141,7
3262,46,Entire home/apt,0,0,4,1,1,5,1465.953847,0
3263,80,Entire home/apt,0,0,2,1,1,7,233.8190884,11
3264,19,Private room,0,0,2,1,0,2,1778.903503,2
3265,60,Entire home/apt,1,5,2,0,1,4,1489.532093,13
3266,38,Entire home/apt,11,5,2,0,1,0,565.6679625,2
3267,29,Entire home/apt,0,0,3,1,1,1,380.5266314,2
3268,32,Entire home/apt,0,0,3,2,1,15,510.6296334,5
3269,27,Private room,0,0,2,1,1,1,269.0453697,1
3270,25,Shared room,3,5,2,1,1,1,1320.874161,16
3271,34,Entire home/apt,0,0,4,2,1,1,1498.820401,4
3272,50,Entire home/apt,1,5,2,1,1,7,1020.368329,23
3273,45,Private room,0,0,2,1,1,1,705.6411763,22
3274,35,Entire home/apt,0,0,2,1,1,3,1054.118994,9
3275,50,Entire home/apt,2,4.5,4,1,1,21,746.3471756,4
3276,18,Private room,0,0,1,1,3,1,1726.672541,25
3277,55,Entire home/apt,0,0,5,2,1,8,1789.741618,1
3278,80,Entire home/apt,0,0,2,1,1,3,792.7012683,28
3279,41,Entire home/apt,0,0,2,1,1,1,657.761799,7
3280,35,Entire home/apt,7,4.5,2,1,0,7,990.3474763,3
3281,60,Entire home/apt,1,5,4,0,1,3,977.8593191,28
3282,14,Shared room,2,5,0,1,1,1,377.3258708,5
3283,77,Entire home/apt,0,0,2,1,1,3,1356.984232,16
3284,55,Entire home/apt,0,0,2,2,1,7,1546.662999,11
3285,15,Private room,6,4,1,1,0,4,1121.431276,7
3286,14,Shared room,4,3,4,1,3,1,260.0946256,3
3287,21,Private room,11,4,2,1,0,2,1055.735888,17
3288,27,Private room,0,0,2,1,2,1,1369.242528,2
3289,45,Entire home/apt,5,4,2,2,1,6,1119.551579,22
3290,50,Entire home/apt,0,0,3,2,1,6,1056.803773,18
3291,35,Private room,4,4.5,2,1,2,3,536.3712818,2
3292,48,Entire home/apt,19,5,4,0,1,4,921.2808909,9
3293,100,Entire home/apt,0,0,3,1,1,2,562.1058889,0
3294,213,Entire home/apt,1,5,4,2,2,4,1134.862519,6
3295,43,Private room,8,5,1,1,1,2,1058.887013,4
3296,99,Entire home/apt,2,3.5,5,2,2,4,861.673703,8
3297,44,Entire home/apt,0,0,3,1,1,6,329.4638783,21
3298,26,Private room,14,4.5,2,1,2,3,1803.666885,44
3299,49,Entire home/apt,6,5,2,1,1,2,1187.325369,16
3300,26,Private room,9,4.5,2,1,2,3,1626.17368,32
3301,27,Entire home/apt,13,5,2,1,1,3,1928.443135,2
3302,28,Private room,0,0,1,1,1,1,1469.01432,6
3303,130,Entire home/apt,2,5,3,2,2,3,937.6769736,9
3304,40,Entire home/apt,1,5,2,1,1,1,1465.701342,8
3305,175,Entire home/apt,0,0,3,2,0,4,409.2192793,1
3306,49,Entire home/apt,2,5,2,0,1,2,933.1784196,26
3307,55,Entire home/apt,0,0,4,1,1,5,1193.564362,32
3308,29,Entire home/apt,5,4.5,2,0,1,5,1202.665359,31
3309,110,Entire home/apt,0,0,4,2,1,6,1885.565161,6
3310,100,Entire home/apt,0,0,3,1,0,3,626.3484594,5
3311,90,Entire home/apt,1,4,3,1,0,3,789.7972444,8
3312,69,Entire home/apt,1,0,2,0,1,1,622.8296997,2
3313,34,Entire home/apt,10,4.5,2,1,1,3,632.9556155,0
3314,244,Entire home/apt,0,0,4,1,1,1,1373.21499,37
3315,50,Entire home/apt,8,5,4,1,1,7,179.535221,5
3316,100,Private room,0,0,3,1,1,1,242.4350796,4
3317,241,Entire home/apt,4,4.5,0,5,5,2,1043.467435,14
3318,42,Entire home/apt,15,5,2,1,1,4,1688.158938,25
3319,23,Private room,7,4.5,1,1,1,1,1706.800688,81
3320,35,Private room,2,4,2,1,2,1,571.6000299,2
3321,35,Private room,1,4,2,1,2,3,612.1564645,2
3322,20,Private room,1,5,1,1,1,1,498.8656996,5
3323,134,Entire home/apt,18,4.5,5,3,1,3,1057.097031,13
3324,21,Private room,0,0,1,1,1,1,1521.57606,4
3325,115,Entire home/apt,0,0,3,1,1,1,558.6142606,25
3326,18,Private room,1,5,2,1,3,3,482.2652929,1
3327,55,Private room,0,0,1,1,1,1,467.9342554,4
3328,90,Entire home/apt,0,0,3,1,1,1,1295.560247,15
3329,39,Private room,0,0,2,1,1,1,1471.99234,39
3330,28,Private room,0,0,2,1,1,1,1261.707681,23
3331,200,Entire home/apt,1,5,0,0,0,3,1233.833001,7
3332,55,Entire home/apt,0,0,2,2,1,4,1366.149356,3
3333,62,Entire home/apt,0,0,2,0,1,1,492.0930539,12
3334,75,Entire home/apt,8,5,4,2,2,3,896.3747271,9
3335,50,Shared room,0,0,4,1,2,1,448.6027512,2
3336,53,Private room,0,0,2,1,1,1,1045.642663,4
3337,75,Entire home/apt,13,5,3,1,2,1,665.4727105,6
3338,40,Entire home/apt,0,0,4,0,1,1,565.3427972,24
3339,28,Private room,1,4,1,1,1,1,1506.23319,1
3340,35,Private room,5,4.5,2,1,2,3,525.1902028,2
3341,31,Entire home/apt,1,5,3,1,1,1,683.4677674,9
3342,40,Entire home/apt,5,5,3,1,1,1,818.1417192,5
3343,260,Private room,2,5,2,1,1,1,1167.366586,23
3344,36,Entire home/apt,5,3.5,3,0,1,4,1470.735475,31
3345,91,Entire home/apt,3,5,4,3,1,1,1234.688655,9
3346,37,Entire home/apt,2,5,1,0,1,1,815.7054688,6
3347,58,Entire home/apt,2,3,3,1,1,4,1142.356307,6
3348,43,Private room,0,0,2,1,0,1,1238.123416,8
3349,125,Entire home/apt,7,4.5,4,2,0,3,1714.221743,19
3350,145,Entire home/apt,0,0,5,3,3,7,887.828911,9
3351,200,Entire home/apt,0,0,4,2,0,1,425.8660455,1
3352,16,Private room,4,4.5,1,1,2,7,999.874782,44
3353,98,Entire home/apt,0,0,5,3,2,3,983.8721188,8
3354,44,Private room,0,0,2,1,1,7,1075.802025,34
3355,195,Entire home/apt,4,5,4,2,0,3,760.2014517,10
3356,32,Entire home/apt,0,0,2,1,1,7,704.3229164,35
3357,68,Entire home/apt,12,5,3,0,1,3,899.3025479,8
3358,45,Entire home/apt,11,4.5,4,0,1,3,619.3433357,6
3359,40,Entire home/apt,5,4.5,3,1,1,2,912.1962308,1
3360,32,Private room,0,0,2,1,2,3,1028.797128,5
3361,60,Entire home/apt,0,0,4,1,0,5,1583.823053,8
3362,119,Entire home/apt,0,0,5,2,2,1,470.2784003,8
3363,79,Entire home/apt,0,0,3,0,1,1,309.0019331,23
3364,21,Private room,0,0,1,1,3,1,1535.176681,4
3365,219,Entire home/apt,1,5,0,3,0,1,1384.722555,15
3366,17,Private room,0,0,1,1,1,1,1562.488826,5
3367,19,Private room,0,0,2,1,1,2,1396.953377,3
3368,267,Entire home/apt,1,0,0,3,3,2,409.7747108,0
3369,65,Entire home/apt,1,5,2,0,1,3,902.2414781,14
3370,80,Entire home/apt,0,0,2,0,1,5,1272.231675,11
3371,90,Entire home/apt,0,0,2,1,1,1,568.4881904,1
3372,120,Entire home/apt,0,0,4,1,0,1,1510.588119,2
3373,150,Entire home/apt,0,0,4,2,0,1,719.913502,21
3374,43,Entire home/apt,0,0,2,0,1,10,150.997889,3
3375,120,Entire home/apt,1,5,2,1,1,10,365.816891,24
3376,30,Entire home/apt,2,5,2,1,1,7,494.9267462,26
3377,90,Entire home/apt,1,5,4,1,1,1,899.1438405,6
3378,62,Entire home/apt,0,0,2,0,1,1,657.0856332,19
3379,500,Entire home/apt,0,0,0,3,3,1,1562.036464,17
3380,40,Entire home/apt,1,5,2,1,1,3,746.3643834,29
3381,365,Entire home/apt,0,0,5,3,0,1,880.1360389,1
3382,20,Private room,1,4,1,1,1,1,600.8014207,5
3383,16,Shared room,0,0,4,1,2,15,1667.903352,15
3384,43,Entire home/apt,1,5,2,1,0,5,179.79932,4
3385,20,Shared room,0,0,3,1,1,4,476.313819,5
3386,96,Entire home/apt,0,0,3,1,1,1,570.626989,26
3387,20,Private room,8,5,1,1,1,2,616.183515,9
3388,30,Entire home/apt,13,4.5,2,0,1,4,1262.558679,18
3389,45,Entire home/apt,0,0,2,1,1,7,304.7434579,5
3390,16,Private room,4,5,1,1,0,1,1571.56053,4
3391,210,Entire home/apt,1,5,0,2,1,1,1252.760513,9
3392,80,Entire home/apt,2,4.5,4,2,1,1,1845.763198,26
3393,55,Entire home/apt,19,5,3,0,1,3,404.1872407,7
3394,102,Entire home/apt,0,0,4,2,2,2,338.0704295,4
3395,182,Entire home/apt,0,0,0,3,3,1,1396.282362,69
3396,69,Entire home/apt,0,0,4,2,1,1,1084.717279,30
3397,300,Entire home/apt,2,4.5,0,2,0,3,362.5740087,7
3398,200,Entire home/apt,1,5,0,2,0,3,813.823193,3
3399,150,Entire home/apt,0,0,0,7,5,1,972.2156637,19
3400,400,Entire home/apt,2,4,0,4,0,3,1058.162032,6
3401,200,Entire home/apt,0,0,4,2,0,3,1509.33343,5
3402,600,Entire home/apt,0,0,0,4,4,7,675.817061,1
3403,150,Entire home/apt,0,0,4,2,0,3,683.8202607,13
3404,300,Entire home/apt,1,5,5,3,0,3,1828.636402,26
3405,300,Entire home/apt,0,0,0,3,2,3,977.6658274,6
3406,17,Private room,5,4.5,1,1,1,1,355.9915099,3
3407,30,Private room,0,0,2,1,1,1,666.797675,2
3408,75,Entire home/apt,0,0,2,1,1,1,663.9941527,1
3409,21,Private room,1,0,1,1,1,4,784.4264973,7
3410,275,Entire home/apt,2,5,0,3,0,3,1741.828601,32
3411,250,Entire home/apt,0,0,5,3,2,1,875.0891943,7
3412,35,Entire home/apt,4,4,2,0,1,3,1308.223026,26
3413,45,Private room,0,0,2,1,1,1,306.9798489,1
3414,60,Private room,0,0,3,1,1,3,1616.432044,0
3415,30,Private room,0,0,2,1,1,1,912.7777541,2
3416,34,Entire home/apt,4,2.5,4,2,1,2,1167.657284,2
3417,15,Entire home/apt,0,0,1,0,1,1,583.08996,1
3418,35,Entire home/apt,0,0,2,1,1,7,688.418081,10
3419,28,Entire home/apt,1,0,3,0,1,3,971.2124118,4
3420,21,Private room,3,4.5,1,1,2,1,1487.658566,15
3421,170,Entire home/apt,4,5,0,3,3,3,1843.327358,7
3422,140,Entire home/apt,0,0,4,2,2,3,1204.027927,29
3423,100,Entire home/apt,0,0,4,1,0,3,1544.173882,15
3424,100,Private room,0,0,2,1,1,1,655.1024655,7
3425,150,Entire home/apt,0,0,5,2,0,2,1610.282538,30
3426,59,Entire home/apt,1,5,4,1,1,3,160.3200933,3
3427,80,Private room,10,5,2,1,1,1,151.3199291,1
3428,300,Entire home/apt,3,5,0,3,3,0,1379.355771,3
3429,50,Private room,14,4.5,3,1,1,1,862.2024056,14
3430,215,Entire home/apt,2,4.5,5,3,0,0,1218.963439,3
3431,36,Entire home/apt,18,4.5,2,0,1,3,831.840366,36
3432,38,Entire home/apt,24,4.5,3,1,1,1,1259.661593,6
3433,40,Entire home/apt,1,3,2,0,1,1,910.7625185,53
3434,100,Entire home/apt,5,4.5,4,2,1,3,1242.035232,16
3435,21,Private room,0,0,1,1,2,4,1372.509266,9
3436,48,Entire home/apt,0,0,1,0,1,3,435.5863838,11
3437,53,Entire home/apt,0,0,2,1,1,5,349.922082,4
3438,32,Entire home/apt,0,0,2,0,1,1,1654.946156,9
3439,64,Entire home/apt,0,0,2,1,1,1,1511.388469,13
3440,20,Private room,0,0,1,1,1,1,523.1898474,4
3441,40,Private room,0,0,2,1,2,1,1203.810973,10
3442,55,Entire home/apt,0,0,4,3,1,7,1860.59226,8
3443,30,Private room,2,4.5,2,1,0,7,926.9714395,33
3444,91,Entire home/apt,0,0,3,2,0,7,1115.099059,5
3445,35,Private room,0,0,2,1,2,1,1721.254015,14
3446,25,Private room,9,4.5,2,1,0,5,1030.806742,27
3447,18,Private room,4,5,1,1,1,1,327.5252349,1
3448,31,Entire home/apt,5,5,2,1,1,3,483.8164861,4
3449,50,Entire home/apt,0,0,2,2,1,3,510.7358316,6
3450,70,Entire home/apt,0,0,3,2,1,3,532.0934959,5
3451,60,Entire home/apt,1,5,2,0,1,2,697.106368,4
3452,22,Private room,0,0,1,1,1,1,879.8764081,10
3453,130,Entire home/apt,0,0,4,2,0,5,1069.483325,10
3454,150,Private room,0,0,4,1,1,5,511.3014555,10
3455,41,Entire home/apt,0,0,2,1,1,7,278.4786289,2
3456,420,Entire home/apt,0,0,5,3,3,4,1423.468062,10
3457,80,Entire home/apt,0,0,4,2,1,3,551.1683771,3
3458,160,Private room,0,0,0,1,1,1,2982.306427,1
3459,59,Entire home/apt,1,5,2,1,1,1,239.309468,3
3460,55,Entire home/apt,0,0,2,1,1,1,1004.824122,15
3461,25,Private room,0,0,2,1,2,1,1362.235426,3
3462,15,Private room,0,0,1,1,2,1,1211.087254,0
3463,25,Private room,0,0,2,1,1,2,951.0381931,38
3464,40,Shared room,0,0,1,1,3,1,808.7887271,9
3465,31,Entire home/apt,3,5,2,1,1,4,959.3428477,1
3466,128,Entire home/apt,2,4.5,5,2,1,1,897.7881194,32
3467,52,Entire home/apt,1,5,3,0,1,3,1370.356858,62
3468,91,Private room,0,0,4,1,1,2,704.8434181,6
3469,25,Private room,0,0,2,1,1,7,685.5389925,15
3470,82,Entire home/apt,0,0,3,0,1,1,1813.671835,8
3471,40,Private room,0,0,2,1,3,1,1796.973322,7
3472,55,Entire home/apt,0,0,2,1,1,10,1535.66968,28
3473,21,Private room,3,5,1,1,1,1,1486.30315,16
3474,49,Entire home/apt,7,4.5,4,2,0,7,1105.184215,9
3475,37,Entire home/apt,2,4,3,1,1,3,1446.777382,36
3476,34,Entire home/apt,2,2.5,3,1,1,3,1369.569527,31
3477,75,Entire home/apt,17,4.5,4,2,2,0,871.5903168,4
3478,85,Entire home/apt,0,0,4,1,2,3,1402.724111,11
3479,78,Entire home/apt,6,4.5,4,2,0,2,1656.007482,9
3480,180,Entire home/apt,1,4,4,2,0,3,1172.331747,11
3481,75,Entire home/apt,5,4.5,4,1,0,1,591.1038409,2
3482,60,Entire home/apt,1,4,4,1,1,1,416.1796102,8
3483,60,Entire home/apt,1,4,2,2,1,7,842.0697127,14
3484,31,Entire home/apt,32,4.5,2,1,1,3,733.1773868,6
3485,64,Entire home/apt,0,0,2,1,1,1,1627.429678,49
3486,40,Entire home/apt,8,5,2,0,1,3,1314.499487,9
3487,20,Private room,5,5,1,1,2,1,1535.046009,15
3488,40,Entire home/apt,1,5,2,1,1,2,1036.333581,3
3489,75,Entire home/apt,0,0,4,1,1,1,1683.562922,5
3490,37,Entire home/apt,6,4.5,4,2,1,4,392.9153059,2
3491,50,Entire home/apt,0,0,2,1,1,5,300.2489692,4
3492,48,Entire home/apt,4,4.5,4,2,1,3,1046.551739,26
3493,64,Entire home/apt,0,0,4,2,2,7,1320.859484,33
3494,53,Entire home/apt,0,0,2,0,1,1,27.31708698,3
3495,37,Entire home/apt,0,0,3,2,1,6,714.2919897,4
3496,26,Entire home/apt,1,5,2,2,1,7,1769.207336,18
3497,90,Entire home/apt,3,4.5,0,2,0,3,1220.672069,9
3498,38,Entire home/apt,10,4.5,3,0,1,1,1474.040699,5
3499,44,Entire home/apt,35,5,2,0,1,3,552.487309,11
3500,57,Entire home/apt,6,5,2,0,1,4,1809.914651,12
3501,50,Entire home/apt,0,0,2,2,1,14,109.1985657,1
3502,20,Private room,1,4,2,1,0,5,936.8684452,27
3503,32,Entire home/apt,0,0,3,2,1,1,1790.094917,0
3504,110,Entire home/apt,0,0,3,1,2,1,930.3022611,26
3505,75,Entire home/apt,2,4.5,5,2,1,1,1010.131155,33
3506,22,Private room,3,4.5,1,1,2,2,687.7434578,6
3507,21,Private room,0,0,2,1,1,10,870.026898,3
3508,35,Entire home/apt,0,0,4,2,1,1,1836.508397,19
3509,27,Private room,0,0,2,1,3,1,1690.469804,47
3510,131,Entire home/apt,19,5,0,3,3,1,1233.708281,22
3511,50,Entire home/apt,0,0,3,1,1,7,830.3066525,24
3512,132,Entire home/apt,1,3,0,2,2,1,564.965356,14
3513,27,Private room,0,0,2,1,2,1,1866.615745,6
3514,43,Entire home/apt,16,5,3,1,1,2,1620.116189,8
3515,25,Private room,2,5,1,1,2,3,913.213043,0
3516,96,Private room,0,0,2,1,1,1,870.8774353,6
3517,60,Entire home/apt,0,0,4,1,1,3,1369.025759,4
3518,60,Private room,0,0,2,1,0,1,1619.09247,10
3519,56,Entire home/apt,1,5,4,1,1,3,703.5252258,5
3520,14,Private room,1,5,2,1,1,1,1308.427423,10
3521,45,Entire home/apt,10,4.5,3,1,1,4,822.4622295,48
3522,29,Private room,0,0,1,1,0,1,1031.434174,1
3523,40,Entire home/apt,2,5,3,1,1,6,565.3332748,13
3524,75,Entire home/apt,0,0,3,1,1,3,787.8001624,10
3525,50,Private room,0,0,1,1,1,1,1113.997143,10
3526,48,Entire home/apt,1,4,4,2,0,4,680.6800365,7
3527,22,Private room,10,4.5,2,1,1,1,230.1730265,16
3528,70,Entire home/apt,5,5,5,3,2,5,1650.243047,6
3529,39,Entire home/apt,0,0,1,1,0,1,967.6052339,6
3530,22,Private room,0,0,1,1,1,1,1140.166611,7
3531,20,Private room,2,5,2,1,1,1,1060.461474,5
3532,75,Private room,0,0,2,1,1,1,1831.966274,41
3533,35,Entire home/apt,2,5,4,1,1,1,1102.584276,1
3534,38,Entire home/apt,0,0,3,2,1,3,1839.986789,5
3535,50,Entire home/apt,0,0,2,0,1,1,1723.818261,6
3536,50,Entire home/apt,1,5,4,2,1,3,813.7789874,1
3537,200,Entire home/apt,0,0,0,0,0,3,1101.651423,9
3538,60,Entire home/apt,10,4.5,3,1,1,4,1793.065741,4
3539,60,Private room,0,0,4,1,0,1,1877.309833,2
3540,72,Entire home/apt,0,0,2,1,1,3,574.993642,1
3541,37,Entire home/apt,9,4.5,3,1,1,3,1384.422351,32
3542,43,Entire home/apt,1,4,3,1,1,5,1626.052703,13
3543,22,Private room,1,5,1,1,1,1,1989.565325,3
3544,52,Entire home/apt,20,5,4,1,1,2,555.8234617,0
3545,27,Private room,0,0,1,1,4,1,873.0631068,3
3546,50,Entire home/apt,0,0,3,1,1,7,644.8010133,1
3547,33,Entire home/apt,1,0,3,1,1,1,897.1135233,7
3548,34,Entire home/apt,3,4.5,2,0,1,3,868.619217,31
3549,46,Entire home/apt,11,4.5,3,0,1,3,1105.525832,42
3550,36,Entire home/apt,2,5,2,0,1,3,706.6299297,36
3551,36,Entire home/apt,16,4,2,0,1,3,881.4681415,36
3552,36,Entire home/apt,7,4.5,2,0,1,3,810.6538325,36
3553,42,Entire home/apt,1,5,3,2,1,7,704.1570383,1
3554,43,Shared room,0,0,2,1,1,1,469.0306356,40
3555,36,Entire home/apt,8,4,2,0,1,3,752.2771882,36
3556,150,Entire home/apt,0,0,2,1,0,7,309.6068708,2
3557,50,Entire home/apt,11,5,4,2,0,2,594.2360229,2
3558,36,Entire home/apt,14,4.5,2,0,1,3,866.0367533,40
3559,66,Entire home/apt,0,0,2,1,1,3,935.221524,30
3560,50,Entire home/apt,5,4,2,0,1,2,522.1441855,11
3561,11,Private room,0,0,0,1,0,2,245.6688508,5
3562,66,Entire home/apt,4,5,4,1,1,3,1113.263052,39
3563,45,Private room,0,0,3,1,1,3,1597.201043,10
3564,60,Entire home/apt,0,0,3,1,1,3,1292.288936,0
3565,33,Private room,1,5,2,1,1,1,445.0254413,3
3566,280,Entire home/apt,0,0,0,3,3,1,958.557999,15
3567,32,Entire home/apt,9,4.5,2,1,1,4,498.6236318,1
3568,45,Entire home/apt,3,5,3,1,1,5,507.6796582,4
3569,20,Private room,2,3.5,2,1,1,1,1311.463105,20
3570,50,Entire home/apt,1,5,1,0,1,4,1659.592976,6
3571,40,Private room,8,4.5,2,1,1,1,312.2499576,3
3572,16,Private room,0,0,1,1,0,1,689.7712128,11
3573,50,Entire home/apt,0,0,2,1,1,1,1789.540179,4
3574,130,Private room,0,0,1,1,1,2,1204.707274,11
3575,68,Entire home/apt,1,5,2,1,0,1,452.8039707,24
3576,48,Entire home/apt,5,5,3,1,1,3,407.6914081,4
3577,100,Entire home/apt,0,0,4,2,1,3,617.4509885,37
3578,88,Entire home/apt,23,4.5,5,3,0,3,1636.131791,8
3579,55,Entire home/apt,1,4,5,1,1,3,1705.889686,10
3580,160,Entire home/apt,5,4.5,5,3,0,2,845.8844203,8
3581,96,Entire home/apt,0,0,2,1,1,1,1347.736363,0
3582,37,Entire home/apt,2,4.5,2,1,2,1,1235.031673,1
3583,60,Entire home/apt,0,0,4,2,0,3,908.0226055,18
3584,53,Entire home/apt,2,3,2,1,1,1,607.3542954,22
3585,55,Entire home/apt,18,4.5,4,1,0,2,1741.584459,8
3586,45,Private room,14,5,2,1,3,3,1620.369801,9
3587,42,Entire home/apt,10,4.5,3,1,1,3,1596.340931,1
3588,40,Entire home/apt,0,0,2,1,1,7,1715.164738,5
3589,40,Entire home/apt,6,5,4,1,1,3,1287.079291,16
3590,75,Entire home/apt,7,4.5,5,3,2,1,662.0581984,2
3591,28,Entire home/apt,0,0,1,0,0,7,1520.130444,14
3592,120,Entire home/apt,7,4.5,0,3,0,5,307.6283394,5
3593,40,Private room,0,0,1,1,2,1,179.3274545,4
3594,33,Private room,11,5,2,1,0,1,1637.803879,8
3595,82,Entire home/apt,0,0,2,1,2,1,1405.703208,4
3596,300,Entire home/apt,0,0,3,2,0,7,438.8041745,1
3597,82,Entire home/apt,0,0,2,2,2,1,1401.217667,4
3598,45,Entire home/apt,5,5,2,1,1,5,642.5963792,2
3599,79,Entire home/apt,5,4.5,3,0,1,3,300.1326278,7
3600,55,Entire home/apt,8,5,4,1,1,2,1728.739464,8
3601,50,Entire home/apt,0,0,2,1,1,3,1017.512697,14
3602,55,Entire home/apt,1,5,4,1,1,2,1211.211134,12
3603,29,Private room,2,5,2,1,1,3,1798.417126,8
3604,14,Private room,1,5,1,1,1,2,2133.711548,1
3605,50,Private room,0,0,1,1,1,1,1313.910002,9
3606,85,Entire home/apt,0,0,3,0,1,1,509.3569458,25
3607,100,Entire home/apt,0,0,3,3,0,7,554.4807274,9
3608,27,Private room,6,5,1,1,1,1,1688.144879,7
3609,25,Private room,1,4,1,1,1,1,557.2542512,4
3610,59,Entire home/apt,10,4.5,2,1,1,2,521.5851612,20
3611,210,Entire home/apt,0,0,5,3,0,1,1093.24457,10
3612,32,Private room,1,5,1,1,1,1,1366.997409,5
3613,55,Entire home/apt,1,5,4,2,1,7,558.2284316,16
3614,30,Private room,0,0,0,1,3,7,782.2109372,19
3615,475,Entire home/apt,0,0,0,4,0,4,1332.414245,0
3616,160,Entire home/apt,0,0,5,3,0,1,1495.847153,25
3617,57,Entire home/apt,0,0,2,0,1,1,245.8149151,0
3618,21,Private room,1,4,2,1,1,1,816.0163127,10
3619,22,Private room,2,5,2,1,0,5,2125.782165,1
3620,33,Entire home/apt,0,0,2,1,1,2,507.9944198,1
3621,85,Entire home/apt,0,0,3,2,1,1,463.2751589,1
3622,34,Entire home/apt,3,5,2,1,1,10,1231.805217,9
3623,18,Shared room,1,5,2,1,0,1,1704.786053,5
3624,49,Entire home/apt,0,0,4,1,1,1,948.0652644,51
3625,37,Entire home/apt,2,5,4,1,1,3,1635.931205,77
3626,66,Entire home/apt,0,0,4,2,0,10,1192.349528,16
3627,65,Entire home/apt,1,5,3,1,1,3,815.9447651,39
3628,25,Private room,0,0,5,1,2,1,1352.278846,4
3629,500,Entire home/apt,4,5,0,5,5,2,976.8186417,5
3630,240,Entire home/apt,1,5,0,3,2,2,404.318995,7
3631,64,Entire home/apt,0,0,5,3,2,6,1006.300507,5
3632,35,Entire home/apt,0,0,2,1,1,5,1170.123537,1
3633,40,Entire home/apt,1,4,3,1,1,1,1056.456684,58
3634,27,Private room,0,0,1,1,2,1,249.7560808,3
3635,64,Entire home/apt,8,5,2,1,1,1,716.8311484,0
3636,21,Private room,5,4.5,1,1,0,2,1000.345641,8
3637,65,Entire home/apt,30,4.5,4,1,1,3,379.870141,4
3638,55,Entire home/apt,8,4.5,0,2,1,3,612.9052367,8
3639,50,Entire home/apt,0,0,2,2,1,1,1408.456682,7
3640,24,Entire home/apt,8,4.5,2,0,1,4,1271.357228,4
3641,55,Entire home/apt,0,0,2,1,1,1,992.2823642,9
3642,20,Private room,20,4.5,3,1,0,1,716.1522927,7
3643,50,Entire home/apt,0,0,2,2,1,0,1345.678559,10
3644,28,Private room,1,4,1,1,1,1,1715.091836,6
3645,42,Entire home/apt,1,4,2,0,1,3,708.3636929,10
3646,27,Private room,0,0,1,1,1,1,671.3530628,3
3647,36,Entire home/apt,11,4.5,4,1,1,2,1796.244799,25
3648,80,Entire home/apt,1,5,4,2,1,1,1736.014133,10
3649,37,Entire home/apt,36,5,3,1,1,2,1813.243221,9
3650,250,Entire home/apt,3,4.5,0,4,4,2,1692.338403,21
3651,105,Entire home/apt,0,0,2,1,1,3,1954.141527,15
3652,49,Entire home/apt,3,3,4,1,1,5,926.803199,48
3653,60,Entire home/apt,6,5,4,2,1,5,600.7964955,3
3654,45,Entire home/apt,1,5,4,2,1,3,734.3954885,0
3655,68,Private room,2,5,2,1,1,1,876.8763803,5
3656,60,Entire home/apt,3,4,3,2,1,2,629.1359474,2
3657,16,Private room,7,4.5,2,1,1,1,1292.042649,3
3658,39,Private room,5,4.5,2,1,1,1,886.4635088,6
3659,22,Private room,0,0,2,1,1,3,709.5931906,7
3660,65,Entire home/apt,5,5,3,1,1,3,767.3395392,2
3661,17,Private room,1,5,1,1,2,7,926.8221234,4
3662,39,Entire home/apt,21,4.5,2,1,1,0,1140.923774,8
3663,43,Entire home/apt,2,5,2,1,0,1,707.7915782,8
3664,45,Entire home/apt,9,5,2,1,2,1,794.6985599,2
3665,11,Private room,0,0,1,1,0,3,1618.53176,4
